date,open,high,low,close,volume,trend,Return,Next_Return,Next_Return_T2,total,pos,neg,DMSI
2021-09-09,34879.37891,35199.89063,34847.30078,35013.07813,261330000,down,-0.002119592379990043,-0.0018132735934920374,-0.008128560057516276,49,23,6,0.3469387755102041
2021-09-10,34607.71875,35104.25,34599.60938,34949.58984,333230000,down,-0.0018132735934920374,-0.008128560057516276,0.006963650892097162,42,18,9,0.21428571428571427
2021-09-13,34869.62891,34939.10156,34665.5,34665.5,334190000,down,-0.008128560057516276,0.006963650892097162,-0.009337673484805742,51,25,7,0.35294117647058826
2021-09-14,34577.57031,34990.35938,34510.30078,34906.89844,325140000,up,0.006963650892097162,-0.009337673484805742,0.006631405880188179,35,20,4,0.45714285714285713
2021-09-15,34814.39063,34880.76953,34522.03125,34580.94922,317490000,down,-0.009337673484805742,0.006631405880188179,-0.0020801375851914328,56,33,6,0.48214285714285715
2021-09-16,34751.32031,34943.55078,34540.10938,34810.26953,278270000,up,0.006631405880188179,-0.0020801375851914328,-0.00800684426053433,36,20,4,0.4444444444444444
2021-09-17,34584.87891,34779.85938,34519.62891,34737.85938,560630000,down,-0.0020801375851914328,-0.00800684426053433,-0.0125975888877502,37,21,4,0.4594594594594595
2021-09-20,33970.46875,34459.71875,33613.03125,34459.71875,435780000,down,-0.00800684426053433,-0.0125975888877502,-0.000550711371271273,48,23,12,0.22916666666666666
2021-09-21,33919.83984,34313.87891,33914.01953,34025.60938,306970000,down,-0.0125975888877502,-0.000550711371271273,0.008510917962255782,54,31,7,0.4444444444444444
2021-09-22,34258.32031,34440.42188,34006.87109,34006.87109,296590000,down,-0.000550711371271273,0.008510917962255782,0.013587698947163274,37,19,11,0.21621621621621623
2021-09-23,34764.82031,34879.78125,34296.30078,34296.30078,283890000,up,0.008510917962255782,0.013587698947163274,-0.0006627597801899254,48,23,8,0.3125
2021-09-24,34798.0,34857.05859,34648.07813,34762.30859,254310000,up,0.013587698947163274,-0.0006627597801899254,0.00024265593704342336,43,14,14,0.0
2021-09-27,34869.37109,35061.12109,34739.26953,34739.26953,289480000,down,-0.0006627597801899254,0.00024265593704342336,-0.011155302327956584,42,20,9,0.2619047619047619
2021-09-28,34299.98828,34798.21094,34254.64844,34747.69922,379020000,up,0.00024265593704342336,-0.011155302327956584,0.0031403403563796672,37,20,6,0.3783783783783784
2021-09-29,34390.71875,34580.42188,34305.96094,34360.07813,290350000,down,-0.011155302327956584,0.0031403403563796672,-0.015587836672578903,32,19,4,0.46875
2021-09-30,33843.92188,34557.37109,33833.32031,34467.98047,354830000,up,0.0031403403563796672,-0.015587836672578903,0.01126595468963032,46,19,11,0.17391304347826086
2021-10-01,34326.46094,34490.55859,33785.53906,33930.69922,427580000,down,-0.015587836672578903,0.01126595468963032,-0.008093470583480311,60,27,13,0.23333333333333334
2021-10-04,34002.92188,34410.28125,33821.57813,34312.96094,396860000,up,0.01126595468963032,-0.008093470583480311,0.00481004076655811,62,24,22,0.03225806451612903
2021-10-05,34314.67188,34490.94922,34035.25,34035.25,311520000,down,-0.008093470583480311,0.00481004076655811,0.009086761745340954,49,28,9,0.3877551020408163
2021-10-06,34416.98828,34432.67969,33854.69141,34198.96094,322170000,up,0.00481004076655811,0.009086761745340954,0.007182079975659006,62,28,15,0.20967741935483872
2021-10-07,34754.94141,34975.19141,34509.71875,34509.71875,273290000,up,0.009086761745340954,0.007182079975659006,-0.0009719105708111409,37,19,5,0.3783783783783784
2021-10-08,34746.25,34842.62109,34661.94922,34757.57031,238080000,up,0.007182079975659006,-0.0009719105708111409,-0.006238968323003746,44,26,9,0.38636363636363635
2021-10-11,34496.05859,34951.35156,34486.51172,34723.78906,256820000,down,-0.0009719105708111409,-0.006238968323003746,-0.0038959318888304173,41,15,7,0.1951219512195122
2021-10-12,34378.33984,34611.23828,34318.94141,34507.14844,319010000,down,-0.006238968323003746,-0.0038959318888304173,0.002051272886886224,42,23,9,0.3333333333333333
2021-10-13,34377.80859,34449.82813,34115.10156,34372.71094,316220000,down,-0.0038959318888304173,0.002051272886886224,0.016851217193515122,44,16,4,0.2727272727272727
2021-10-14,34912.55859,34923.82813,34443.21875,34443.21875,338540000,up,0.002051272886886224,0.016851217193515122,0.005635927119580719,51,30,3,0.5294117647058824
2021-10-15,35294.76172,35320.96875,35023.62891,35023.62891,327870000,up,0.016851217193515122,0.005635927119580719,0.002962763752796027,39,26,0,0.6666666666666666
2021-10-18,35258.60938,35327.57031,35035.94141,35221.01953,312640000,up,0.005635927119580719,0.002962763752796027,0.004240268831666949,54,23,17,0.1111111111111111
2021-10-19,35457.30859,35462.67969,35290.12109,35325.37109,278510000,up,0.002962763752796027,0.004240268831666949,0.0012730076424269932,63,37,2,0.5555555555555556
2021-10-20,35609.33984,35669.69141,35465.71094,35475.16016,265750000,up,0.004240268831666949,0.0012730076424269932,0.0024605194783502427,26,12,5,0.2692307692307692
2021-10-21,35603.07813,35612.35938,35442.53125,35520.32031,298390000,up,0.0012730076424269932,0.0024605194783502427,0.0023843802125065316,75,34,8,0.3466666666666667
2021-10-22,35677.01953,35765.01953,35533.94922,35607.71875,346290000,up,0.0024605194783502427,0.0023843802125065316,0.00275770416949217,51,17,13,0.0784313725490196
2021-10-25,35741.14844,35787.03906,35629.37109,35692.62109,267220000,up,0.0023843802125065316,0.00275770416949217,0.001239944316605568,38,18,4,0.3684210526315789
2021-10-26,35756.87891,35892.92188,35734.73047,35791.05078,321910000,up,0.00275770416949217,0.001239944316605568,-0.008093094808932277,43,19,5,0.32558139534883723
2021-10-27,35490.69141,35835.42969,35490.42969,35835.42969,354180000,up,0.001239944316605568,-0.008093094808932277,0.0046945889567420185,53,26,11,0.2830188679245283
2021-10-28,35730.48047,35742.25,35545.41016,35545.41016,337400000,down,-0.008093094808932277,0.0046945889567420185,0.003398472059244151,56,26,7,0.3392857142857143
2021-10-29,35819.55859,35852.53125,35633.19922,35712.28125,399400000,up,0.0046945889567420185,0.003398472059244151,0.0028314431942337848,54,29,7,0.4074074074074074
2021-11-01,35913.83984,36009.73828,35797.96875,35833.64844,292880000,up,0.003398472059244151,0.0028314431942337848,0.0034501205684098757,33,21,3,0.5454545454545454
2021-11-02,36052.62891,36088.80859,35884.12891,35935.10938,304510000,up,0.0028314431942337848,0.0034501205684098757,0.0013414398481665923,54,24,10,0.25925925925925924
2021-11-03,36157.57813,36178.51172,35891.73047,36059.08984,262540000,up,0.0034501205684098757,0.0013414398481665923,0.0044669178003964305,45,25,3,0.4888888888888889
2021-11-04,36124.23047,36168.03125,35986.48047,36107.46094,307640000,up,0.0013414398481665923,0.0044669178003964305,0.004072677994140905,39,23,4,0.48717948717948717
2021-11-05,36327.94922,36484.75,36190.19922,36268.75,344600000,up,0.0044669178003964305,0.004072677994140905,-0.00032759059205811347,44,21,9,0.2727272727272727
2021-11-08,36432.21875,36565.73047,36334.42188,36416.46094,284400000,up,0.004072677994140905,-0.00032759059205811347,-0.002891982024902484,53,28,6,0.41509433962264153
2021-11-09,36319.98047,36416.98047,36173.07031,36404.53125,258020000,down,-0.00032759059205811347,-0.002891982024902484,-0.0071755959145161086,32,22,3,0.59375
2021-11-10,36079.94141,36346.60938,36009.5,36299.25,278390000,down,-0.002891982024902484,-0.0071755959145161086,-0.0020810914631026467,49,18,17,0.02040816326530612
2021-11-11,35921.23047,36108.17188,35915.26953,36038.78125,270320000,down,-0.0071755959145161086,-0.0020810914631026467,0.004589252694334078,58,22,7,0.25862068965517243
2021-11-12,36100.30859,36147.62891,35934.58984,35963.78125,293180000,down,-0.0020810914631026467,0.004589252694334078,-0.001457241840520318,34,19,2,0.5
2021-11-15,36087.44922,36236.07031,36031.78125,36128.82813,280660000,up,0.004589252694334078,-0.001457241840520318,0.002315087980980346,47,18,4,0.2978723404255319
2021-11-16,36142.21875,36316.60938,36076.17969,36076.17969,308290000,down,-0.001457241840520318,0.002315087980980346,-0.007135231087798899,53,36,3,0.6226415094339622
2021-11-17,35931.05078,36159.69922,35909.48047,36159.69922,358310000,up,0.002315087980980346,-0.007135231087798899,-0.000629540534508144,64,18,19,-0.015625
2021-11-18,35870.94922,35952.62891,35654.39063,35901.69141,435080000,down,-0.007135231087798899,-0.000629540534508144,-0.006903176226167096,42,28,6,0.5238095238095238
2021-11-19,35601.98047,35879.08984,35555.37109,35879.08984,408840000,down,-0.000629540534508144,-0.006903176226167096,-0.00032242002066185105,46,25,4,0.45652173913043476
2021-11-22,35619.25,35929.66016,35615.55078,35631.41016,420810000,down,-0.006903176226167096,-0.00032242002066185105,0.003716647960262165,27,17,4,0.48148148148148145
2021-11-23,35813.80078,35841.51953,35542.87109,35619.92188,392520000,down,-0.00032242002066185105,0.003716647960262165,-0.01078579804236357,36,14,13,0.027777777777777776
2021-11-24,35804.37891,35825.46875,35591.03125,35752.30859,280960000,up,0.003716647960262165,-0.01078579804236357,-0.009867489891953185,34,6,9,-0.08823529411764706
2021-11-26,34899.33984,35366.69141,34749.80078,35366.69141,324580000,down,-0.01078579804236357,-0.009867489891953185,0.0011216421332422843,25,11,8,0.12
2021-11-29,35135.94141,35287.91016,34895.89063,35017.71094,416040000,down,-0.009867489891953185,0.0011216421332422843,-0.010783780596910986,44,16,8,0.18181818181818182
2021-11-30,34483.71875,35056.98828,34424.44141,35056.98828,678800000,up,0.0011216421332422843,-0.010783780596910986,-0.017379175531182955,55,25,10,0.2727272727272727
2021-12-01,34022.03906,35004.64063,34006.98047,34678.94141,496000000,down,-0.010783780596910986,-0.017379175531182955,0.018092696526172958,71,27,17,0.14084507042253522
2021-12-02,34639.78906,34759.64844,34076.25,34076.25,466900000,down,-0.017379175531182955,0.018092696526172958,-0.0017107754945419051,59,31,4,0.4576271186440678
2021-12-03,34580.07813,34801.30859,34264.57031,34692.78125,439550000,up,0.018092696526172958,-0.0017107754945419051,0.02282645978397757,28,12,9,0.10714285714285714
2021-12-06,35227.03125,35356.75,34633.42969,34633.42969,416720000,down,-0.0017107754945419051,0.02282645978397757,0.008267371750609875,57,28,9,0.3333333333333333
2021-12-07,35719.42969,35819.46875,35423.98828,35423.98828,474940000,up,0.02282645978397757,0.008267371750609875,0.00015147359757938794,67,42,2,0.5970149253731343
2021-12-08,35754.75,35840.51953,35602.64844,35716.85156,387650000,up,0.008267371750609875,0.00015147359757938794,0.0030314166792906327,27,12,7,0.18518518518518517
2021-12-09,35754.69141,35864.23828,35577.14063,35722.26172,353020000,up,0.00015147359757938794,0.0030314166792906327,0.0035829454810294425,43,18,5,0.3023255813953488
2021-12-10,35970.98828,35982.69141,35710.42969,35830.55078,361200000,up,0.0030314166792906327,0.0035829454810294425,-0.009822295130720193,31,11,6,0.16129032258064516
2021-12-13,35650.94922,35958.92969,35609.53125,35958.92969,441110000,up,0.0035829454810294425,-0.009822295130720193,-0.00158342236645026,38,25,5,0.5263157894736842
2021-12-14,35544.17969,35779.46875,35441.73828,35605.73047,440900000,down,-0.009822295130720193,-0.00158342236645026,0.01369728753499655,44,19,10,0.20454545454545456
2021-12-15,35927.42969,35943.83984,35389.30078,35549.35156,424720000,down,-0.00158342236645026,0.01369728753499655,-0.006553724796450777,53,28,9,0.3584905660377358
2021-12-16,35897.64063,36189.82813,35778.21094,36036.28125,473620000,up,0.01369728753499655,-0.006553724796450777,-0.016144874974122203,49,18,8,0.20408163265306123
2021-12-17,35365.44141,35800.10938,35284.26172,35800.10938,750480000,down,-0.006553724796450777,-0.016144874974122203,-0.0043331033247550055,54,27,7,0.37037037037037035
2021-12-20,34932.16016,35222.12109,34665.5,35222.12109,386590000,down,-0.016144874974122203,-0.0043331033247550055,0.01203926317740489,57,26,16,0.17543859649122806
2021-12-21,35492.69922,35508.96094,35069.5,35069.5,346080000,down,-0.0043331033247550055,0.01203926317740489,0.008190953107092058,53,30,7,0.4339622641509434
2021-12-22,35753.89063,35764.67188,35433.12891,35491.71094,281930000,up,0.01203926317740489,0.008190953107092058,0.004808466866133676,33,15,10,0.15151515151515152
2021-12-23,35950.55859,36060.98828,35782.42188,35782.42188,247420000,up,0.008190953107092058,0.004808466866133676,0.00969302866970323,59,34,6,0.4745762711864407
2021-12-27,36302.37891,36306.60938,35954.48047,35954.48047,244350000,up,0.004808466866133676,0.00969302866970323,0.003254617749059996,31,17,0,0.5483870967741935
2021-12-28,36398.21094,36527.26172,36302.98828,36302.98828,239090000,up,0.00969302866970323,0.003254617749059996,0.002782445531552824,42,16,8,0.19047619047619047
2021-12-29,36488.62891,36571.55078,36396.19141,36421.14063,213480000,up,0.003254617749059996,0.002782445531552824,-0.0037409537425101558,37,15,6,0.24324324324324326
2021-12-30,36398.07813,36679.44141,36372.12891,36522.48047,205620000,up,0.002782445531552824,-0.0037409537425101558,-0.0017661183466886055,40,17,3,0.35
2021-12-31,36338.30078,36484.94141,36303.96875,36385.85156,213200000,down,-0.0037409537425101558,-0.0017661183466886055,0.008656288488059216,29,14,4,0.3448275862068966
2022-01-03,36585.05859,36595.82031,36246.44922,36321.58984,347930000,down,-0.0017661183466886055,0.008656288488059216,0.002363837755213538,36,21,3,0.5
2022-01-04,36799.64844,36934.83984,36636.0,36636.0,435080000,up,0.008656288488059216,0.002363837755213538,-0.008538359666259043,55,20,7,0.23636363636363636
2022-01-05,36407.10938,36952.64844,36400.39063,36722.60156,462040000,up,0.002363837755213538,-0.008538359666259043,-0.004379706050661181,58,29,8,0.3620689655172414
2022-01-06,36236.46875,36464.19141,36200.67969,36409.05078,385890000,down,-0.008538359666259043,-0.004379706050661181,-0.0020518549403814035,57,27,10,0.2982456140350877
2022-01-07,36231.66016,36382.83984,36111.53125,36249.58984,356110000,down,-0.004379706050661181,-0.0020518549403814035,-0.0032165501451528744,50,23,9,0.28
2022-01-10,36068.87109,36175.21094,35639.91016,36175.21094,430680000,down,-0.0020518549403814035,-0.0032165501451528744,0.007690444592739487,60,26,15,0.18333333333333332
2022-01-11,36252.01953,36271.46875,35769.37891,36058.85156,356850000,down,-0.0032165501451528744,0.007690444592739487,-0.0006514689470700219,41,22,2,0.4878048780487805
2022-01-12,36290.32031,36453.48828,36168.14844,36336.16016,310180000,up,0.007690444592739487,-0.0006514689470700219,-0.008703853824693075,61,33,8,0.4098360655737705
2022-01-13,36113.62109,36513.87891,36044.21875,36312.48828,343640000,down,-0.0006514689470700219,-0.008703853824693075,-0.00929725455780317,76,40,8,0.42105263157894735
2022-01-14,35911.80859,35996.42969,35641.48828,35996.42969,389200000,down,-0.008703853824693075,-0.00929725455780317,-0.006995193954764778,66,27,19,0.12121212121212122
2022-01-18,35368.46875,35661.76172,35262.01953,35661.76172,427260000,down,-0.00929725455780317,-0.006995193954764778,-0.008743871851864427,82,25,23,0.024390243902439025
2022-01-19,35028.64844,35547.82813,35015.48828,35412.30078,393080000,down,-0.006995193954764778,-0.008743871851864427,-0.011422745403691925,76,43,8,0.4605263157894737
2022-01-20,34715.39063,35490.19922,34670.12109,35102.66016,369070000,down,-0.008743871851864427,-0.011422745403691925,-0.01818591556658644,86,46,14,0.37209302325581395
2022-01-21,34265.37109,34896.67188,34229.55078,34701.69141,523880000,down,-0.011422745403691925,-0.01818591556658644,0.003405611232422334,92,37,21,0.17391304347826086
2022-01-24,34364.5,34420.98828,33150.32813,34070.60938,664010000,down,-0.01818591556658644,0.003405611232422334,0.009775154090652105,66,17,11,0.09090909090909091
2022-01-25,34297.73047,34591.03906,33545.51953,34186.64063,506430000,up,0.003405611232422334,0.009775154090652105,-0.0075047553237010955,78,36,14,0.28205128205128205
2022-01-26,34168.08984,34815.67188,33876.48047,34520.82031,546330000,up,0.009775154090652105,-0.0075047553237010955,-0.0036925060745583993,103,42,17,0.24271844660194175
2022-01-27,34160.78125,34773.32031,34007.78125,34261.75,527780000,down,-0.0075047553237010955,-0.0036925060745583993,0.016286208270757108,111,54,21,0.2972972972972973
2022-01-28,34725.46875,34731.76953,33807.51172,34135.23828,568440000,down,-0.0036925060745583993,0.016286208270757108,0.013268415134323197,104,57,16,0.3942307692307692
2022-01-31,35131.85938,35148.14063,34496.10156,34691.17188,468070000,up,0.016286208270757108,0.013268415134323197,0.006449877289978145,63,33,6,0.42857142857142855
2022-02-01,35405.23828,35441.08984,34977.94922,35151.46875,386080000,up,0.013268415134323197,0.006449877289978145,0.004010570194379559,64,33,9,0.375
2022-02-02,35629.32813,35679.19922,35290.12109,35378.19141,359540000,up,0.006449877289978145,0.004010570194379559,-0.011946478508492064,62,35,7,0.45161290322580644
2022-02-03,35111.16016,35535.94141,35071.05859,35520.07813,381020000,up,0.004010570194379559,-0.011946478508492064,0.00036017564010637493,54,19,11,0.14814814814814814
2022-02-04,35089.73828,35333.55078,34799.07813,35095.73828,349880000,down,-0.011946478508492064,0.00036017564010637493,0.0014896950991121205,33,15,4,0.3333333333333333
2022-02-07,35091.12891,35325.01172,34993.98047,35108.37891,328910000,up,0.00036017564010637493,0.0014896950991121205,0.012918372284173474,55,25,6,0.34545454545454546
2022-02-08,35462.78125,35544.89063,35090.42188,35160.67969,319190000,up,0.0014896950991121205,0.012918372284173474,0.0004467273724451104,71,32,11,0.29577464788732394
2022-02-09,35768.05859,35824.28125,35614.89844,35614.89844,333610000,up,0.012918372284173474,0.0004467273724451104,-0.010185510078540627,57,30,1,0.5087719298245614
2022-02-10,35241.58984,35800.23828,35100.71875,35630.80859,411620000,up,0.0004467273724451104,-0.010185510078540627,-0.016258149261477395,68,27,11,0.23529411764705882
2022-02-11,34738.05859,35431.14844,34620.51953,35267.89063,398860000,down,-0.010185510078540627,-0.016258149261477395,-0.000239478591707587,54,23,9,0.25925925925925924
2022-02-14,34566.17188,34744.55859,34304.28125,34694.5,370320000,down,-0.016258149261477395,-0.000239478591707587,0.0076582844412089734,88,45,14,0.3522727272727273
2022-02-15,34988.83984,35047.78906,34686.19141,34686.19141,305670000,down,-0.000239478591707587,0.0076582844412089734,-0.002671087178981346,72,43,4,0.5416666666666666
2022-02-16,34934.26953,35042.08984,34642.64063,34951.82813,294410000,up,0.0076582844412089734,-0.002671087178981346,-0.015721273757901333,66,33,14,0.2878787878787879
2022-02-17,34312.03125,34858.46875,34246.23047,34858.46875,348720000,down,-0.002671087178981346,-0.015721273757901333,-0.009803409388296047,85,35,23,0.1411764705882353
2022-02-18,34079.17969,34423.57813,33976.17969,34310.44922,414080000,down,-0.015721273757901333,-0.009803409388296047,-0.008627783448517556,63,24,12,0.19047619047619047
2022-02-22,33596.60938,34024.73828,33364.28906,33974.08984,432090000,down,-0.009803409388296047,-0.008627783448517556,-0.025255824032674234,37,19,7,0.32432432432432434
2022-02-23,33131.76172,33832.58984,33084.89844,33680.96875,370600000,down,-0.008627783448517556,-0.025255824032674234,0.013612127732334,41,14,10,0.0975609756097561
2022-02-24,33223.82813,33269.33984,32272.64063,32830.32813,590850000,down,-0.025255824032674234,0.013612127732334,0.01783208940801284,54,20,18,0.037037037037037035
2022-02-25,34058.75,34095.73828,33277.21875,33277.21875,417630000,up,0.013612127732334,0.01783208940801284,-0.0016870260467962694,50,18,11,0.14
2022-02-28,33892.60156,33963.62891,33469.30859,33870.62109,443460000,up,0.01783208940801284,-0.0016870260467962694,-0.012834193462723409,61,27,10,0.2786885245901639
2022-03-01,33294.94922,33870.14063,33107.67188,33813.48047,438730000,down,-0.0016870260467962694,-0.012834193462723409,0.017776154875401406,79,22,26,-0.05063291139240506
2022-03-02,33891.35156,34013.67188,33379.51172,33379.51172,400920000,down,-0.012834193462723409,0.017776154875401406,-0.009343967401490572,70,22,15,0.1
2022-03-03,33794.66016,34179.07031,33641.53125,33972.87109,369740000,up,0.017776154875401406,-0.009343967401490572,-0.0022486621236775806,48,26,9,0.3541666666666667
2022-03-04,33614.80078,33655.42969,33254.12109,33655.42969,408390000,down,-0.009343967401490572,-0.0022486621236775806,-0.02068443392222985,51,25,11,0.27450980392156865
2022-03-07,32817.37891,33579.75,32806.14844,33579.75,488400000,down,-0.0022486621236775806,-0.02068443392222985,-0.0007526188426295599,56,22,11,0.19642857142857142
2022-03-08,32632.64063,33402.98047,32578.73047,32885.17188,553750000,down,-0.02068443392222985,-0.0007526188426295599,0.007496789021748107,54,26,13,0.24074074074074073
2022-03-09,33286.25,33457.28125,32860.42188,32860.42188,418670000,down,-0.0007526188426295599,0.007496789021748107,0.005223983567568702,68,28,17,0.16176470588235295
2022-03-10,33174.07031,33236.58984,32819.76172,33106.76953,399480000,up,0.007496789021748107,0.005223983567568702,-0.008393930913253245,65,28,18,0.15384615384615385
2022-03-11,32944.19141,33515.60938,32911.89063,33279.71875,369480000,up,0.005223983567568702,-0.008393930913253245,-0.00033640712614191326,59,25,13,0.2033898305084746
2022-03-14,32945.23828,33395.58984,32818.16016,33000.37109,394940000,down,-0.008393930913253245,-0.00033640712614191326,0.020147768334050742,52,22,13,0.17307692307692307
2022-03-15,33544.33984,33620.83984,32989.26953,32989.26953,388810000,down,-0.00033640712614191326,0.020147768334050742,0.010146242746251088,73,43,9,0.4657534246575342
2022-03-16,34063.10156,34075.94141,33391.23828,33653.92969,427400000,up,0.020147768334050742,0.010146242746251088,0.0138644713670113,58,27,11,0.27586206896551724
2022-03-17,34480.76172,34483.92188,33896.05859,33995.39063,339470000,up,0.010146242746251088,0.0138644713670113,0.005893592931587088,66,32,7,0.3787878787878788
2022-03-18,34754.92969,34755.19922,34279.82813,34466.71875,615420000,up,0.0138644713670113,0.005893592931587088,-0.002498230482761432,39,18,7,0.28205128205128205
2022-03-21,34552.98828,34808.28125,34341.80859,34669.85156,408490000,up,0.005893592931587088,-0.002498230482761432,0.004788492004688116,84,27,31,-0.047619047619047616
2022-03-22,34807.46094,34882.03125,34583.23828,34583.23828,368550000,down,-0.002498230482761432,0.004788492004688116,-0.00984295451516859,62,33,9,0.3870967741935484
2022-03-23,34358.5,34748.83984,34352.96094,34748.83984,347880000,up,0.004788492004688116,-0.00984295451516859,0.008590800836027146,42,20,4,0.38095238095238093
2022-03-24,34707.94141,34713.55859,34355.42188,34406.80859,324870000,down,-0.00984295451516859,0.008590800836027146,0.003764600006751717,63,32,7,0.3968253968253968
2022-03-25,34861.23828,34942.69922,34631.51953,34702.39063,285440000,up,0.008590800836027146,0.003764600006751717,0.008076251187585148,59,26,16,0.1694915254237288
2022-03-28,34955.89063,34957.92969,34552.23047,34833.03125,299790000,up,0.003764600006751717,0.008076251187585148,0.004535961591881854,63,22,14,0.12698412698412698
2022-03-29,35294.19141,35372.26172,35030.07031,35114.35156,355050000,up,0.008076251187585148,0.004535961591881854,-0.002044285836991344,64,34,6,0.4375
2022-03-30,35228.80859,35361.35938,35058.57813,35273.62891,317320000,up,0.004535961591881854,-0.002044285836991344,-0.013085483415209764,50,26,11,0.3
2022-03-31,34678.35156,35201.51953,34677.98828,35201.51953,433400000,down,-0.002044285836991344,-0.013085483415209764,0.00170087291743104,82,30,18,0.14634146341463414
2022-04-01,34818.26953,34847.91016,34538.25,34740.89063,340400000,down,-0.013085483415209764,0.00170087291743104,0.0021938995070935885,64,29,6,0.359375
2022-04-04,34921.87891,34940.78125,34615.37891,34799.98047,316570000,up,0.00170087291743104,0.0021938995070935885,-0.010207160819025174,65,35,10,0.38461538461538464
2022-04-05,34641.17969,35112.21094,34566.03906,34876.32813,304010000,up,0.0021938995070935885,-0.010207160819025174,-0.0023493847504371113,58,27,11,0.27586206896551724
2022-04-06,34496.51172,34609.83984,34277.17188,34520.33984,386250000,down,-0.010207160819025174,-0.0023493847504371113,0.0037747640915593017,48,22,7,0.3125
2022-04-07,34583.57031,34705.82813,34190.94922,34439.23828,319870000,down,-0.0023493847504371113,0.0037747640915593017,0.0017654785883816082,59,31,6,0.423728813559322
2022-04-08,34721.12109,34908.46094,34470.19141,34569.23828,301750000,up,0.0037747640915593017,0.0017654785883816082,-0.0062880772502030835,55,25,10,0.2727272727272727
2022-04-11,34308.07813,34701.33984,34272.28906,34630.26953,333290000,up,0.0017654785883816082,-0.0062880772502030835,-0.007144816745739191,80,40,14,0.325
2022-04-12,34220.35938,34669.96875,34102.80859,34412.51172,333510000,down,-0.0062880772502030835,-0.007144816745739191,0.013516702300386374,54,25,5,0.37037037037037035
2022-04-13,34564.58984,34598.35938,34140.64063,34166.64063,313630000,down,-0.007144816745739191,0.013516702300386374,-0.006265732120637524,55,27,11,0.2909090909090909
2022-04-14,34451.23047,34889.17188,34437.5,34628.46094,353680000,up,0.013516702300386374,-0.006265732120637524,-0.0004901615955331673,73,28,13,0.2054794520547945
2022-04-18,34411.69141,34618.28906,34279.07813,34411.48828,264110000,down,-0.006265732120637524,-0.0004901615955331673,0.01651568681374882,46,23,3,0.43478260869565216
2022-04-19,34911.19922,34983.10938,34394.62109,34394.62109,296350000,down,-0.0004901615955331673,0.01651568681374882,0.00846985896891339,71,42,8,0.4788732394366197
2022-04-20,35160.78906,35315.39844,34962.67188,34962.67188,337620000,up,0.01651568681374882,0.00846985896891339,-0.015072034732997452,60,24,13,0.18333333333333332
2022-04-21,34792.76172,35492.21875,34723.82031,35258.80078,366390000,up,0.00846985896891339,-0.015072034732997452,-0.028672779266772586,67,29,11,0.26865671641791045
2022-04-22,33811.39844,34727.37891,33773.39063,34727.37891,373280000,down,-0.015072034732997452,-0.028672779266772586,0.005212903849415307,46,14,10,0.08695652173913043
2022-04-25,34049.46094,34106.01172,33323.37109,33731.64844,416900000,down,-0.028672779266772586,0.005212903849415307,-0.01346506105759826,87,42,18,0.27586206896551724
2022-04-26,33240.17969,33909.51172,33230.94922,33907.48828,400020000,up,0.005212903849415307,-0.01346506105759826,-0.0007461958773378186,109,41,22,0.1743119266055046
2022-04-27,33301.92969,33697.17969,33108.89063,33450.92188,447230000,down,-0.01346506105759826,-0.0007461958773378186,0.010801507865341398,142,65,22,0.3028169014084507
2022-04-28,33916.39063,34054.78906,33248.46094,33425.96094,440380000,down,-0.0007461958773378186,0.010801507865341398,-0.02393000738569029,99,47,8,0.3939393939393939
2022-04-29,32977.21094,33919.58984,32913.14844,33787.01172,501560000,up,0.010801507865341398,-0.02393000738569029,0.003262780242879071,95,38,20,0.18947368421052632
2022-05-02,33061.5,33224.94922,32449.86914,32978.48828,453390000,down,-0.02393000738569029,0.003262780242879071,0.002590543047379823,59,27,10,0.288135593220339
2022-05-03,33128.78906,33341.57813,32914.75,33086.08984,364420000,up,0.003262780242879071,0.002590543047379823,0.020570818706092675,53,27,5,0.41509433962264153
2022-05-04,34061.05859,34117.73828,33021.83984,33171.80078,411060000,up,0.002590543047379823,0.020570818706092675,-0.031910187430643,40,20,6,0.35
2022-05-05,32997.96875,33854.17188,32685.09961,33854.17188,448420000,up,0.020570818706092675,-0.031910187430643,-0.0027066979237826416,76,26,20,0.07894736842105263
2022-05-06,32899.37109,33055.83984,32474.68945,32773.87891,416520000,down,-0.031910187430643,-0.0027066979237826416,-0.005540129680928985,67,28,14,0.208955223880597
2022-05-09,32245.69922,32685.16992,32121.98047,32685.16992,470770000,down,-0.0027066979237826416,-0.005540129680928985,-0.011716975059899104,57,22,12,0.17543859649122806
2022-05-10,32160.74023,32752.16992,31887.89063,32504.08984,439290000,down,-0.005540129680928985,-0.011716975059899104,-0.013205429058922857,64,24,14,0.15625
2022-05-11,31834.10938,32584.01953,31798.85938,32123.24023,458460000,down,-0.011716975059899104,-0.013205429058922857,0.008354206558083721,71,24,14,0.14084507042253522
2022-05-12,31730.30078,31914.46094,31228.2207,31699.03906,544240000,down,-0.013205429058922857,0.008354206558083721,0.005890747039070332,83,24,26,-0.024096385542168676
2022-05-13,32196.66016,32276.05078,31862.78906,31963.85938,388520000,up,0.008354206558083721,0.005890747039070332,0.008548405212905674,70,28,11,0.24285714285714285
2022-05-16,32223.41992,32514.01953,31928.17969,32152.15039,330030000,up,0.005890747039070332,0.008548405212905674,0.0012850377771609356,93,36,18,0.1935483870967742
